city,state_id,lat,lng
Petche Gap,NC,35.6965,-81.6162
Duquette,MN,46.3697,-92.5533
Pet Crossroads,NC,35.8285,-78.5111
Dunvilla,MN,46.6630,-96.0162
Quinton,KY,36.9529,-84.6266
Wooster,MI,43.5106,-85.8739
Yalmar,MI,46.4061,-87.2413
Yuma,MI,44.3467,-85.7548
Ruthdale,WV,38.3198,-81.7229
Ryan,WV,38.6426,-81.4729
Gowen City,PA,40.7556,-76.5336
Dellwood,TN,35.7715,-83.9143
Bertie,LA,29.9194,-90.9879
Bennett Bay Landing,LA,30.9624,-92.4618
Cunningham,SC,34.9965,-82.0587
Deer Park,SC,32.9713,-80.0665
Dellwood,SC,34.8782,-82.3612
Deerfield,SC,32.3824,-81.0965
Valle Arriba Heights,PR,18.4091,-65.9738
Van Scoy,PR,18.3488,-66.1960
Vapor,PR,18.3038,-65.6724
Varela,PR,18.3761,-66.6307
Valencia,PR,18.2261,-65.9185
Nokomis Beach,FL,27.1264,-82.4709
Eli,NE,42.9436,-101.4913
Aurora Hills,VA,38.8515,-77.0641
Rockaway,VA,37.8515,-78.2639
Brookvale,NY,42.1256,-75.7863
Auburn,VA,38.7029,-77.7008
West Schuyler,NY,43.0984,-75.1513
West Shelby,NY,43.1592,-78.4370
West Shokan,NY,41.9673,-74.2871
Bengel,AR,35.4526,-91.3232
Campton Lower Village,NH,43.8590,-71.6329
Coheva,PA,40.3459,-76.4500
Coffeetown,PA,40.3259,-76.5902
Marathon Shores,FL,24.7257,-81.0484
Tagus,CA,36.2713,-119.3682
East Schuyler,NY,43.0537,-75.0743
East Schodack,NY,42.5620,-73.6335
Lambs Creek,PA,41.8442,-77.0986
Brookdale,PA,41.9773,-75.8113
Beasley,TN,35.6801,-86.6519
Burnt Tree,VA,38.2985,-78.1789
Burr Hill,VA,38.3440,-77.8597
Burkdale,VA,37.1024,-76.5380
Burketown,VA,38.3029,-78.9345
Bundy,VA,36.8298,-82.9310
Bullbegger,VA,37.9579,-75.6144
Bundick,VA,37.9607,-76.4872
Saint Joseph,OR,45.2382,-123.1448
Dietrich,PA,40.5284,-76.8261
Elkatawa,KY,37.5570,-83.4268
Diehl,PA,39.9290,-78.4878
Seneca Rocks,WV,38.8348,-79.3762
Theodore,MD,39.6387,-76.0099
Thomas,MD,38.5715,-76.2769
Moyers,WV,38.5160,-79.3623
Shenandoah,OH,40.9117,-82.4993
Sherwood Village,OH,39.0845,-84.3647
Bear,WA,48.7107,-118.0442
Caldwell,TN,35.5037,-86.3822
Callie,TN,35.8323,-86.8503
Caigletown,TN,35.9059,-87.8503
Cagle,TN,35.4751,-85.4611
Cairo,TN,35.8234,-89.1662
Cain Mill,TN,36.2654,-83.1985
Nobility,TX,33.3759,-96.3664
Nockenut,TX,29.3463,-97.9117
Noack,TX,30.5577,-97.3044
New Sweden,TX,30.4085,-97.5131
Newby,TX,31.3602,-96.1783
Noelke,TX,31.1488,-100.9296
Shop Springs,TN,36.1278,-86.2122
Garrisonville,VA,38.4826,-77.4266
Perry,VT,44.6962,-72.0862
Estes,MO,39.2367,-91.3763
Peth,VT,43.9701,-72.6679
Enterprise,MO,39.6489,-92.2602
Greenfield Heights,NJ,39.8098,-75.1682
Greenfield,NJ,39.2284,-74.7057
Heart Lake,PA,41.8523,-75.7941
Ely,MO,39.6917,-91.6332
Headlee Heights,PA,39.8151,-79.9723
Empire Prairie,MO,40.0830,-94.6391
Shoshone,CO,39.5905,-107.1864
LaRue,WI,43.4361,-89.8896
Allen,CO,39.6108,-107.1434
Elmwood,MO,39.4328,-91.0685
Billy Goat Hill,AL,34.1943,-85.6950
Lamar,WI,45.4258,-92.5702
The Homestead,CA,37.9388,-121.2858
The Forks,CA,39.1910,-123.2078
The Oaks,CA,39.2193,-121.0811
The Pines,CA,37.3188,-119.5532
Slab City,ME,44.3040,-69.0556
Satans Kingdom,VT,43.8765,-73.0643
Elrus,OR,44.0523,-123.4215
Elsie,OR,45.8657,-123.5948
Emerson,OR,45.5457,-120.9803
Endersby,OR,45.4923,-121.1520
Englewood,OR,45.4360,-122.6965
Enid,OR,44.1187,-123.1851
Erickson Mill,OR,44.5868,-119.5525
Elwood,TX,33.8118,-96.0739
Jens,MT,46.6041,-113.0062
Krakow,MO,38.4976,-91.0457
Jennings,MT,48.3655,-115.3446
Huxford,AL,31.2202,-87.4619
Braznell,PA,40.0248,-79.8537
Hybart,AL,31.8265,-87.3819
Bredinville,PA,40.8467,-79.9106
Ray,TX,33.8140,-96.5572
Elton,TX,33.7045,-100.8415
Deephaven,NH,43.7698,-71.5387
Kohl City,MO,38.5984,-91.3646
Capels Mill,NC,35.1560,-79.7962
Cape Lookout,NC,34.6054,-76.5363
Merna,IL,40.5167,-88.8259
Mermet,IL,37.2731,-88.8462
Pine Grove,FL,28.2597,-81.1845
Pine Forest,FL,30.5196,-87.3164
Pine Dale,FL,27.8550,-81.9709
Marcellus Falls,NY,43.0051,-76.3380
South Hornell,NY,42.3020,-77.6558
South Horicon,NY,43.6545,-73.7607
Clio,FL,30.3194,-84.8260
Eyedylwild Beach,MI,44.9620,-84.7042
Willis Landing,NC,34.6460,-77.2116
Willits-Ochre Hill,NC,35.4018,-83.1274
Williston,NC,34.7893,-76.5052
Big Otter,WV,38.5995,-81.0518
Bates Mill,NJ,39.7071,-74.8652
Steinthal,WI,43.9825,-88.0023
Courtney,OK,33.9404,-97.5084
Old Hilltown,CA,36.6313,-121.6694
Bridgewater,NC,35.7115,-81.8626
Stebbinsville,WI,42.8444,-89.1732
Oliphants Mills,NJ,39.8851,-74.8329
Newhalem,WA,48.6737,-121.2473
Lothair,MT,48.4717,-111.2322
Spring Hill,CT,41.7870,-72.2240
Yale,WA,45.9954,-122.3801
Starks Knob,NY,43.1217,-73.5876
Starkville,NY,42.9192,-74.7749
Hogetown,NC,36.1893,-81.5340
Old Pino,CA,38.8180,-120.6472
Thornfield,MO,36.7087,-92.6593
Douglas,WA,47.6212,-120.0048
Austinville,VA,36.8510,-80.9142
Olney,OK,34.4726,-96.3611
Recheulos,NM,36.0528,-106.3389
Omega,OK,35.8703,-98.1978
Angel,AL,33.8354,-85.8369
Atkeison,AL,31.9654,-87.6864
Chester,UT,39.4761,-111.5630
Lithia,MA,42.4562,-72.8351
Indian River Acres,DE,38.5743,-75.1705
Keyes Summit,MO,38.5673,-90.4629
Flowertown,TN,35.3940,-86.2422
Smith Valley,NY,42.4140,-76.7411
Cordova Plaza,CO,37.1334,-104.8297
Medina Plaza,CO,37.1278,-104.7922
Everettville,WV,39.5637,-80.0631
West Gladstone,MI,45.8405,-87.0626
Herndon Heights,WV,37.5034,-81.3587
Bay Point,ME,43.7565,-69.7748
Charco Hondo,PR,18.4141,-66.7118
East Fort,AZ,34.1636,-112.2552
Northfields,VA,38.0796,-78.4586
Jacobstown,NJ,40.0759,-74.5832
Brick Tavern,PA,40.4565,-75.3846
Morley,NY,44.6651,-75.1988
Perrins Crossing,MA,41.8862,-71.3217
Hydeville,CT,41.9932,-72.2762
Riverton,TN,36.4503,-85.0872
Orcas,WA,48.5979,-122.9446
Orchard Park,WA,47.6754,-117.3252
Walnut Hill,LA,31.1968,-93.0918
Windyhill,MD,38.6815,-75.9774
McClellan,WV,39.5537,-80.2851
Windham Manor,MD,39.0618,-76.9964
Upper French Creek,WI,44.2175,-91.3249
Grimes,TX,32.4590,-100.1787
Griffith,TX,32.3693,-97.0783
Slickway,KY,38.1870,-84.7991
Slick Rock,KY,37.0059,-85.7980
Greenview,TX,33.0223,-95.7169
Griffin,TX,32.0382,-95.0755
Grice,TX,32.8062,-95.1191
Gresham,TX,32.2293,-95.3494
Wheelockville,MA,42.0807,-71.6148
Breedtown,PA,41.6001,-79.7078
Cloverdale,MN,46.0122,-92.7399
Hemlock,OR,45.3157,-123.8368
Quaker Hills,PA,40.0154,-76.3377
Harrison Park,CA,33.0262,-116.5692
Harrisburg,CA,36.3638,-117.1114
Harpertown,CA,35.2947,-118.9234
Harmony Acres,CA,34.1436,-116.1094
Harlem,CA,36.3991,-121.2535
Harvard,CA,34.9511,-116.6648
Lilac,KY,37.5489,-86.3441
Lines Mill,KY,37.3581,-86.0427
Mount Rozell,AL,34.9351,-87.1403
Levert,AL,32.7593,-87.2414
Linefork,KY,37.0198,-82.9596
Chihuahua,TX,26.2251,-98.4136
Winona,MI,46.8744,-88.9074
Birds Point,MO,36.9659,-89.1565
Salt Sulphur Springs,WV,37.5706,-80.5717
Barterbrook,VA,38.0668,-79.0270
Barkers Mill,VA,37.5607,-77.2578
Barker Crossroads,VA,36.6199,-78.0117
Battle Park,VA,37.1976,-76.4927
Battle Creek,VA,38.6065,-78.5858
Baskerville Mill,VA,36.9757,-77.7694
Bartonsville,VA,39.1115,-78.2119
Beales,VA,36.7974,-77.0341
Lapland,KS,37.9847,-96.3933
Apple,OH,39.4028,-82.7071
Apex,OH,40.4103,-80.9093
Arkoe,OH,39.0445,-83.2324
Ash,OH,40.0553,-82.6691
Asbury,OH,39.0606,-84.3422
Ashton,OH,39.7142,-81.4646
Bacon Flat,OH,38.9617,-83.3627
Crabtree,AR,35.6204,-92.5752
Crigler,AR,33.9590,-91.7693
McMillianville,AZ,33.5573,-110.6798
Shrock,OR,44.4743,-123.2801
Old Joe,AR,36.1745,-92.2315
Springston,ID,47.4782,-116.7330
Springdale,ID,42.5155,-113.6908
Randolph Center,VT,43.9409,-72.6076
Camp Verde,TX,29.8938,-99.1048
Allendale,PA,40.2240,-76.8903
Longworth,TX,32.6504,-100.3457
Lynchville,PA,41.4373,-78.5634
Mapledale,PA,41.3842,-79.8609
Portal,NE,41.1764,-96.0809
Point of Rocks,NE,41.2103,-103.2460
Pleasant Valley,NE,42.6128,-97.4267
Pine Ridge,NE,42.4944,-103.4722
Pishelville,NE,42.7269,-98.2123
Piper,NE,41.7597,-103.2585
High Bluff,AL,31.1566,-85.7313
Kingman,IL,39.3003,-88.5598
Grand Rapids,ND,46.4444,-98.3707
Nirvana,MI,43.9025,-85.7120
Aladdin City,FL,25.5707,-80.4542
Margo,VA,38.1607,-77.7242
Cliff Lake,MT,44.8296,-111.5197
Tallyho,WV,39.2809,-81.4396
McKendree,VA,36.8479,-78.9956
Maulsby,MO,36.6464,-89.8101
Maxey,MO,39.6725,-94.8230
May,MO,36.7512,-94.5222
Marco,MO,36.7478,-89.8081
Mark,MO,39.8881,-91.4635
Marling,MO,39.1339,-91.3099
Tams,WV,37.6648,-81.3076
McRae,VA,37.4613,-78.2825
Mayesburg,MO,38.4025,-94.0861
McCullough Ford,MO,36.6292,-94.2530
Bolivia,IL,39.7423,-89.3470
Evergreen,SD,43.3120,-102.3612
Hangman Crossing,IN,38.9434,-85.9266
Cherry Creek,ID,42.0983,-112.2289
Averill,VT,44.9981,-71.7104
Concho,AZ,34.4742,-109.6102
Comobabi,AZ,32.0538,-111.8029
Avalon Beach,VT,43.6401,-73.2251
Brocks Mill,SC,34.7574,-79.9951
Buffalo Ridge,VA,36.7371,-80.2487
Waterville,MA,41.9170,-70.8409
Bellaire West,TX,29.6966,-95.5752
Haydentown,PA,39.7890,-79.7706
Gillilandtown,NJ,40.3971,-74.4196
Loring,AK,55.6064,-131.6405
Holly Grove,VA,37.7957,-77.8144
Ontario,PA,40.1034,-80.0745
South Leggett,CA,39.8485,-123.7075
Oniontown,PA,41.3467,-80.3403
Ono,PA,40.4029,-76.5347
Silverwood,LA,30.1897,-92.5979
Ruth,AL,34.3643,-86.5567
Slone,LA,32.1224,-93.6605
Slocum,LA,31.2830,-91.6387
Sligo,LA,32.4510,-93.5816
Rosita,CO,38.0972,-105.3361
Spring Glen,WA,47.5612,-121.8615
Cottrell,OR,45.4576,-122.3056
Forest Acres,AL,33.6257,-86.6897
Loogootee,IL,38.9048,-88.8537
Ewell,FL,27.8934,-81.9248
Evinston,FL,29.4869,-82.2312
Baldy Mesa,CA,34.4592,-117.4512
Blodgett,OR,44.5969,-123.5211
Narrow Ridge,NC,35.1204,-79.5581
Island City,IN,39.0092,-87.1478
Lower Buffalo,KY,37.5279,-83.6877
Marthatown,WV,37.9346,-81.6976
Lancashire,DE,39.8190,-75.4902
Longmire,WA,46.7498,-121.8126
Dunraven,NY,42.1343,-74.6971
Impach,WA,48.2882,-118.2367
Mariandale,NY,41.1745,-73.8671
Chromo,CO,37.0364,-106.8434
Stayman,WA,47.7657,-120.0898
Edith,CO,37.0056,-106.9103
Sliters,NY,42.6048,-73.6062
North Princeton,NJ,40.3640,-74.6610
North Port Norris,NJ,39.2687,-75.0268
Trapp,KY,37.8834,-84.0549
Gypsum Mill,UT,39.7127,-111.8041
North End,MA,42.1134,-72.6037
Gifford,AR,34.3756,-92.7443
Habersham,TN,36.4976,-84.0735
Dewey,IN,39.5095,-87.3759
Hackberry,TN,36.4348,-87.4345
Staffordville,CT,41.9940,-72.2587
Tulla,LA,30.7405,-93.2504
Shell Beach,LA,29.8533,-89.6795
Peoria,KS,38.5847,-95.1489
Stanton,KS,38.5433,-95.0544
Sessums,MS,33.4162,-88.7142
Seven Pines,MS,33.3704,-90.0948
Island Lake,MN,47.7888,-95.0181
Rural,IN,40.1067,-84.9661
Runyantown,IN,38.4895,-85.6147
Forest Island Park,FL,26.4915,-81.8609
Gandy,FL,27.8685,-82.6161
Blackwells,GA,33.9948,-84.5180
Blandy,GA,33.0754,-83.3052
Clarendon Heights,PA,41.7914,-79.1053
Boyd,KS,38.5186,-98.8484
Newett,CO,38.8667,-105.9889
Waipiʻo,HI,20.1080,-155.5954
Blatchford,MT,46.7103,-105.4494
Richfield Center,OH,41.6856,-83.8174
Raiders Run,OH,39.2164,-84.3691
Preston Addition,OH,38.8881,-82.9607
Pricetown,OH,39.1431,-83.8019
Tribbett,MS,33.3515,-90.7984
DuBose Crossroads,SC,34.0788,-80.3170
Ojibwa,WI,45.7980,-91.1168
Quinnimont,WV,37.8546,-81.0445
Patzau,WI,46.4913,-92.2208
Hull,FL,27.1192,-81.9423
Paukotuk,WI,43.9680,-88.5209
Bayvale,GA,33.4485,-82.0518
Belle Vista,GA,31.3577,-81.7373
Mitchell,KS,38.3839,-98.0998
Cleveland,SC,35.0723,-82.5273
Scribner,TN,35.5017,-86.9461
Sebowisha,TN,36.1381,-85.8689
Denny Creek,WA,47.4129,-121.4423
Hollonville,KY,37.6684,-83.4682
Holliday,KY,37.8109,-83.2230
Hollybush,KY,37.3376,-82.8518
Hollow Bill,KY,37.0562,-86.9883
Hogue,KY,37.1634,-84.7097
Hode,KY,37.8857,-82.4257
Holiday Ford,KY,38.5640,-84.7261
Holbrook,KY,38.5906,-84.7141
Scott Hill,TN,35.9059,-88.4806
Holmes Mill,KY,36.8684,-83.0024
Holmes,KY,37.2076,-85.2697
Falls City,ID,42.6805,-114.4242
Dove,MO,37.7909,-92.6827
Lock Seventeen,OH,40.3562,-81.4557
Swan Avenue,MA,42.2584,-71.8481
Ona,WV,38.4248,-82.2132
Keisters,PA,41.0359,-80.0117
Keifertown,PA,40.1034,-79.5789
Granger Homesteads,IA,41.7644,-93.8391
Old Bath,IN,39.5084,-84.8916
Old Bargersville,IN,39.5175,-86.1558
Keisterville,PA,39.9615,-79.7825
Hoyt,ID,47.2530,-115.9182
Houston,ID,43.8830,-113.5767
Slade,KY,37.7951,-83.7041
Hunt,ID,42.6782,-114.2500
Montborne,WA,48.3812,-122.2218
Monta Vista,WA,47.1809,-122.4837
Mock City,WA,46.9832,-122.5887
Elk Lake,OR,43.9815,-121.8059
McKenzie Bridge,OR,44.1751,-122.1639
Fedhaven,FL,27.8572,-81.4126
Camp Hardtner,LA,31.6313,-92.3993
Emmonsburg,NY,43.1531,-74.7096
Rosedale Park,MD,39.0262,-76.8966
Do Stop,KY,37.4320,-86.5505
Dizney,KY,36.8529,-83.1166
Dixon Town,KY,37.9373,-84.6586
Iniskin,AK,59.7469,-153.2375
Deberrie,AR,34.9409,-93.0152
Deane,AR,33.5704,-91.6971
Dean Springs,AR,35.5356,-94.1952
Deanyville,AR,33.8621,-93.4993
Boyer,MS,33.5368,-90.6379
Kentuck,AL,33.5309,-85.8305
Boyette,MS,33.0221,-89.8331
Volusia,FL,29.1686,-81.5209
Jordan,GA,32.0349,-82.6687
Bondville,KY,37.9217,-84.8719
Terry,WV,37.8609,-81.0990
Thacker Mines,WV,37.6037,-82.0968
Teter,WV,39.0618,-80.1576
Juniper,GA,32.5313,-84.6044
Midriver,GA,30.9758,-81.8673
Hayne Station,SC,34.9632,-81.9609
Hayes Crossroads,SC,33.0702,-81.2751
Two Forks,ID,43.7130,-111.1772
Nogo,AR,35.6409,-92.8793
Nola,AR,34.8779,-93.7413
Nimrod,AR,34.9593,-93.0766
Twin Springs,ID,43.6693,-115.7012
Twinlow,ID,47.8771,-116.8563
Bills Creek,NC,35.4487,-82.1459
Mount View,RI,41.6357,-71.4106
Quidnessett,RI,41.6273,-71.4534
Java,AL,31.5579,-85.8438
Aloha,WA,47.2009,-124.1680
Boatwright,KY,36.6442,-88.1236
Inglenook,CA,39.5218,-123.7525
King Salmon,CA,40.7404,-124.2134
Jamesville,AL,32.7129,-85.6211
Green Pond,AL,33.2251,-87.1264
Blue Lake,MS,33.8976,-90.4334
Carpenter Addition,TN,36.0454,-83.8102
Hopper,AL,34.0554,-86.2514
Vanntown,TN,35.0090,-86.4561
Summerville,SD,45.7739,-102.1774
Waterburg,NY,42.5056,-76.6761
North Epworth,MI,43.9781,-86.4668
Knox,SC,34.7218,-81.0809
Knotty Branch,SC,33.9210,-79.1581
Tremont,KY,36.8440,-83.3971
Lakeside,SC,34.7771,-82.4296
Lakemont,SC,35.0648,-82.6296
Mooseheart,IL,41.8239,-88.3348
Morehaven,IL,42.4245,-89.0234
Moscow,AR,34.1465,-91.7951
Park Grove,AR,34.6923,-91.2118
Traverse Bay,MI,47.1944,-88.2340
Cascade,MI,42.9123,-85.4981
Meredithville,VA,36.8068,-77.9567
Merry Point,VA,37.7338,-76.4825
Michaux,VA,37.6488,-77.9019
Middlesex,VA,37.5846,-75.8097
Meador,VA,37.2004,-79.6564
Meadowville,VA,37.3707,-77.3225
Meadville,VA,36.8346,-79.0320
Mentow,VA,37.1926,-79.4270
Radcliff,OH,39.1409,-82.3768
Brooksville,SC,33.9063,-78.6586
Burristown,TN,36.3867,-85.5419
Webbs,NC,35.5304,-80.9776
San Mateo Park,CA,37.5666,-122.3452
Colton Hollow,MA,42.1098,-72.3537
Colbyville,VT,44.3503,-72.7423
Cold Spring,MA,42.2468,-72.3556
Bristol,CO,38.1222,-102.3116
Stonewall,AL,32.5649,-87.0383
Green Spring,DE,39.3176,-75.6488
Castle Rock Springs,CA,38.7702,-122.7167
Twin Eagle Farms,DE,39.2807,-75.7122
Tropical Bend,LA,29.4013,-89.6070
Trenton,LA,31.9502,-93.7193
Trinity,LA,31.6321,-91.8110
Transylvania,LA,32.6785,-91.1826
Treat,LA,32.7935,-93.4088
Tortue,LA,30.1799,-92.4476
Truxno,LA,32.9476,-92.4060
Tullis,LA,32.2707,-93.2860
Sizerville,PA,41.5887,-78.1978
Skeltontown,PA,41.8123,-80.1117
Cedar Bluff,MS,33.5868,-88.8323
Luning,NV,38.5063,-118.1815
Riverbend,CA,36.7569,-119.5112
Twin Lakes,KY,36.9639,-88.1900
Gumboro,DE,38.4776,-75.3652
Priest,CA,37.8141,-120.2727
Ramsey,CA,39.9724,-123.4472
Gum Crossroads,DE,38.6540,-75.4730
Green Hill,DE,38.7912,-75.1671
Rich Gulch,CA,38.3302,-120.6310
Herefork,OH,41.0606,-82.3946
Henrietta,OH,41.3417,-82.3007
Hemlock Grove,OH,39.1209,-81.9857
Hendrysburg,OH,40.0609,-81.1732
Hebardville,OH,39.2534,-82.1679
Helmick,OH,40.3917,-81.9410
Hewitt,OH,39.9892,-84.6830
Hibbetts,OH,40.6420,-81.1126
Shover Springs,AR,33.6229,-93.5305
North Lemmon,ND,45.9461,-102.1577
Sand Ridge,TX,31.1074,-95.6849
Sandhill,TX,33.9934,-101.4796
Sandow,TX,30.5646,-97.0728
Sandusky,TX,33.7662,-96.8922
Dotsontown,TN,36.2384,-82.6654
Savage,TX,33.5929,-101.4329
Brunot,MO,37.3103,-90.5465
Kyserike,NY,41.7976,-74.1729
Horlick,WA,47.1301,-120.7848
Sunset,SC,34.9776,-82.7990
Sunny Side,SC,33.5663,-79.0278
Altman,GA,32.7257,-81.6304
North Avondale,CO,38.2619,-104.3461
Palmaritas,AZ,33.5589,-112.1327
Orangetree,AZ,33.3370,-111.8951
Palm Lakes Village,AZ,33.6353,-112.0090
Palm Gardens Mobile Home Manor,AZ,33.4131,-111.7687
Overland Trail,AZ,33.6556,-112.1607
Montville,NY,42.7145,-76.4033
Melbern,OH,41.4670,-84.6513
Meeker,OH,40.6437,-83.3058
Mechanicsville,OH,41.7548,-80.8945
Mecca,OH,41.3895,-80.7370
Owenoke,CT,41.1068,-73.3604
Bowdoin,MT,48.3928,-107.6062
Blacktail,MT,48.2769,-113.4482
Blythe,MT,47.3014,-110.8286
Prospect,IL,40.3195,-88.2128
Proctor,IL,40.4123,-88.4017
Powerton,IL,40.5381,-89.6790
Powellton,IL,40.5359,-91.2688
Prince Crossing,IL,41.9050,-88.1845
Prairie Hall,IL,39.7548,-88.7856
Porterfield,IL,41.0842,-89.1620
Portage,IL,42.3828,-90.4565
Blevins,TN,36.2329,-82.1557
Major,GA,33.4534,-84.6563
Maddox,GA,31.9971,-84.2424
Magnet,GA,33.5651,-84.0155
Madola,GA,34.9279,-84.4296
Vukote,NY,42.1062,-79.3598
Smedes,MS,32.6937,-90.9207
Waccabuc,NY,41.2907,-73.5954
Haile,LA,32.8310,-92.1462
Carter,MS,32.9890,-90.4493
Stacey,NC,36.4282,-79.5814
Carter Branch,MS,34.6629,-88.1645
Ellis,LA,30.3035,-92.4068
Doble,CA,34.2986,-116.8217
Stag Park,NC,34.5243,-77.8447
Brea Chem,CA,33.9170,-117.8692
Bragur,CA,34.9353,-120.5466
Brant,CA,35.2917,-115.3705
Reid,MS,34.0023,-89.1953
Briggs Terrace,CA,34.2408,-118.2267
Refuge,MS,33.3037,-91.1365
Walker,AR,33.2265,-93.2252
Wallace,AR,33.2498,-91.7440
Willis,AR,36.3781,-92.9866
Offset,TN,36.6065,-81.9196
Borica,NM,34.6753,-104.6478
Almira,GA,32.9449,-82.5260
Allon,GA,32.6376,-83.9838
Fort Nonsense,VA,37.4651,-76.4449
Fort Nottoway,VA,36.8857,-77.4239
Foster,VA,37.4529,-76.3849
Fourway,VA,38.7498,-78.2681
Fractionville,VA,36.7096,-82.0035
Franks Mill,VA,38.2221,-79.1070
Lonetree,WV,39.5284,-80.8182
Birdeye,AR,35.3787,-90.6873
Rillito,AZ,32.4157,-111.1549
Black Fork,AR,34.7670,-94.4311
Roosevelt,AZ,33.6618,-111.1295
Gem Village,CO,37.2192,-107.6373
Galesburg,MO,37.2695,-94.5155
Collett,IN,40.3753,-85.0008
Minorsville,KY,38.3295,-84.7036
Mountain House,NY,41.3584,-74.1746
Drinker,PA,41.3951,-75.4646
Prairie,ID,43.5049,-115.5740
Portneuf,ID,42.7949,-112.3636
Gilkeson,PA,40.2209,-80.1059
Gilfoyle,PA,41.4392,-79.1817
Geryville,PA,40.4154,-75.4752
Gideon,PA,40.0765,-79.0450
German Settlement,PA,41.0648,-78.0047
Germans,PA,40.7645,-75.7405
Germania,PA,41.6476,-77.6603
Wertzville,PA,40.2837,-77.0439
Elcomb,KY,36.8227,-83.3405
Venable Spring,TN,35.6076,-86.7822
McKenzie,MD,39.5673,-78.8239
McKinleyville,MD,39.1146,-76.1819
Leggett,TX,30.8180,-94.8705
The Pines,AR,34.8668,-94.0705
McDaniel,MD,38.8176,-76.2780
McComas Beach,MD,39.5018,-79.3731
McConchie,MD,38.5021,-77.0600
McKendree,MD,38.7812,-76.6200
McKenney Hills,MD,39.0204,-77.0514
Price Hill,WV,38.0434,-81.8071
McDonogh,MD,39.3912,-76.7644
Asherton,PA,40.7881,-76.8239
Rockville,MA,42.1407,-71.3592
Old Limber Pine,UT,41.9199,-111.4744
Shohola Falls,PA,41.3909,-74.9660
Idlewild,TN,36.0298,-88.8081
Sibert,AL,30.7446,-88.0600
Idlewood Acres,TN,36.0290,-84.0077
Murry,WI,45.6005,-91.2007
Galewood,TN,35.8981,-84.0299
Galen,TN,36.5767,-85.9619
Knoxville,OH,40.4923,-80.6806
Mount View,WI,44.9516,-89.7268
Mount Tabor,WI,43.7005,-90.4543
Misha Mokwa,WI,44.4972,-92.0104
Montrose,WI,42.8828,-89.5773
Montgomeryville,WI,43.3564,-90.7399
Grahamton,KY,37.9028,-86.0255
Coke,TX,32.9251,-95.4352
Coffeeville,TX,32.8293,-94.7577
Grab,KY,37.2259,-85.6016
Ideal Valley,TN,35.6962,-84.8794
Gordon Ford,KY,37.8834,-83.2380
Canebrake,WV,37.2476,-81.6409
Knox,OH,40.4576,-82.5293
Goodnight,KY,37.0934,-85.8803
Goodluck,KY,36.9253,-85.6416
Ingalls,AR,33.3834,-92.1510
Deermont,CO,39.5075,-105.1844
Tad,WV,38.3334,-81.4943
Appletown,MD,39.4807,-77.6475
Sollers Point,MD,39.2334,-76.5136
Paradise,OR,45.9382,-117.2218
New Reading,OH,39.8092,-82.3499
Vesta,VA,36.7168,-80.3578
New Princeton,OH,40.3876,-82.0613
Cranes Station,MA,41.9520,-71.1462
New Pittsburgh,OH,40.9959,-82.7310
New Petersburg,OH,39.2623,-83.4449
Columbia,PR,18.0044,-65.9066
Coloso,PR,18.3819,-67.1602
College Park,PR,18.3833,-66.0879
Colinas de la Parguera,PR,17.9772,-67.0582
Collores,PR,18.1983,-66.6221
North Forestville,MD,38.8543,-76.8778
North Kenilworth,MD,38.9218,-76.9275
North Barnaby,MD,38.8218,-76.9547
Hecla,KY,37.2850,-87.5269
Normans,MD,38.9415,-76.3522
Hedges,KY,37.9937,-84.0460
Ward Prairie,TX,31.7635,-96.1383
Warfield,TX,31.9210,-102.2188
Warlock,TX,32.8393,-94.6241
Walton,TX,32.9385,-94.0468
Waples,TX,32.4837,-97.7203
Booth,AL,32.5004,-86.5719
Rye,TX,30.7294,-96.4902
Lamoine,WA,47.7287,-119.8984
Muckland,MN,43.7447,-93.1891
Acmar,AL,33.6215,-86.4961
Millport,PA,40.1365,-76.2533
Modoc Point,OR,42.4449,-121.8683
Catron,MT,45.7008,-111.0619
Rock House,TN,36.3689,-86.1014
Graphic,AR,35.5734,-94.1435
Rumley,TX,31.1729,-98.0681
Camp Norse,MA,41.9368,-70.7453
Wakefield,OH,38.9703,-83.0199
Jupiter,CA,38.1224,-120.2827
Wacker Heights,OH,39.7431,-82.5782
Quentin,MS,31.5063,-90.7465
Nantahala,NC,35.2881,-83.6666
Wallace Heights,OH,40.4581,-80.6298
Hamburg,LA,31.0307,-91.9315
Talcott,WV,37.6515,-80.7542
Wheelerville,NY,43.1573,-74.4868
Wheelertown,NY,43.3953,-75.0632
Unión,PR,17.9930,-66.5454
Tres Hermanos,PR,18.2844,-67.1899
Turabo,PR,18.2172,-66.0627
Tuque,PR,17.9869,-66.6568
Truman,PR,18.4174,-66.0396
Trujillo Bajo,PR,18.3680,-65.9554
Nuckles,AR,35.5679,-91.3574
Belkofski,AK,55.0889,-162.0306
Palmerville,NY,44.4176,-75.1280
South Rehoboth,MA,41.8043,-71.2820
Beards Crossroads,SC,33.8615,-80.0404
Parishville Center,NY,44.6289,-74.8899
Bryantville,MA,42.0440,-70.8425
Burrage,MA,42.0293,-70.8556
Camp Wampatuck,MA,42.0640,-70.8625
Camp Ousamequin,MA,42.0070,-70.8500
Puder,IL,41.2450,-87.6067
North Pompano Beach,FL,26.2790,-80.1028
Saint Johns Manor,MD,39.2684,-76.8244
